openalex_id,doi,title,year,type,landing_page_url,pdf_url,oa_url,query_ids,in_software_bib,software_bib_key,stage2_decision (include/exclude),stage2_exclusion_reason (EC1-EC5),notes_full_text,efficiency_metric(s) reported,se_task(s),intervention_point (I1/I2/I3/I4),workload_archetype(s) (W1-W5)
https://openalex.org/W3144920801,https://doi.org/10.31590/ejosat.899698,An Analysis of Deep Neural Network for Recommending Developers to Fix Reported Bugs,2021,article,https://doi.org/10.31590/ejosat.899698,https://dergipark.org.tr/en/download/article-file/1648848,https://dergipark.org.tr/en/download/article-file/1648848,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4226237823,https://doi.org/10.5281/zenodo.5797871,Malware Detection Software Powered by Machine Learning,2021,article,https://doi.org/10.5281/zenodo.5797871,,https://doi.org/10.5281/zenodo.5797871,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4297097432,https://doi.org/10.1109/aitest55621.2022.00020,An Approach to GUI Test Scenario Generation Using Machine Learning,2022,article,https://doi.org/10.1109/aitest55621.2022.00020,,,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4221145435,https://doi.org/10.48550/arxiv.2201.12602,DeepRNG: Towards Deep Reinforcement Learning-Assisted Generative Testing of Software,2022,preprint,http://arxiv.org/abs/2201.12602,https://arxiv.org/pdf/2201.12602,https://arxiv.org/pdf/2201.12602,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4312592835,https://doi.org/10.1145/3510454.3517066,More effective test case generation with multiple tribes of AI,2022,article,https://doi.org/10.1145/3510454.3517066,https://dl.acm.org/doi/pdf/10.1145/3510454.3517066,https://dl.acm.org/doi/pdf/10.1145/3510454.3517066,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4296970637,https://doi.org/10.1145/3559712.3559720,How do Trivial Refactorings Affect Classification Prediction Models?,2022,article,https://doi.org/10.1145/3559712.3559720,,,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4381982739,https://doi.org/10.3390/computers12070128,Improving Bug Assignment and Developer Allocation in Software Engineering through Interpretable Machine Learning Models,2023,article,https://doi.org/10.3390/computers12070128,https://www.mdpi.com/2073-431X/12/7/128/pdf?version=1687663894,https://www.mdpi.com/2073-431X/12/7/128/pdf?version=1687663894,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4315700799,https://doi.org/10.3390/a16010053,Investigating Novice Developers’ Code Commenting Trends Using Machine Learning Techniques,2023,article,https://doi.org/10.3390/a16010053,https://www.mdpi.com/1999-4893/16/1/53/pdf?version=1673517210,https://www.mdpi.com/1999-4893/16/1/53/pdf?version=1673517210,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4390528935,https://doi.org/10.48550/arxiv.2401.00563,KernelGPT: Enhanced Kernel Fuzzing via Large Language Models,2023,preprint,http://arxiv.org/abs/2401.00563,https://arxiv.org/pdf/2401.00563,https://arxiv.org/pdf/2401.00563,Q1;Q7,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4385626895,https://doi.org/10.1109/access.2023.3302695,Generating Python Mutants From Bug Fixes Using Neural Machine Translation,2023,article,https://doi.org/10.1109/access.2023.3302695,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10210051.pdf,https://ieeexplore.ieee.org/ielx7/6287639/6514899/10210051.pdf,Q1;Q3,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4387252641,https://doi.org/10.5121/csit.2023.131701,Using Machine Learning to Identify Software Weaknesses from Software Requirement Specifications,2023,article,http://doi.org/10.5121/csit.2023.131701,https://doi.org/10.5121/csit.2023.131701,https://doi.org/10.5121/csit.2023.131701,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4385775076,https://doi.org/10.48550/arxiv.2308.05558,Using Machine Learning To Identify Software Weaknesses From Software Requirement Specifications,2023,preprint,http://arxiv.org/abs/2308.05558,https://arxiv.org/pdf/2308.05558,https://arxiv.org/pdf/2308.05558,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4377371793,https://doi.org/10.48550/arxiv.2305.11619,Towards Code Generation from BDD Test Case Specifications: A Vision,2023,preprint,http://arxiv.org/abs/2305.11619,https://arxiv.org/pdf/2305.11619,https://arxiv.org/pdf/2305.11619,Q1;Q2;Q3,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4378373662,https://doi.org/10.1109/icst57152.2023.00010,AI is a game-changing technology: how to test and robustify Machine-Learning software?,2023,article,http://dx.doi.org/10.1109/icst57152.2023.00010,,,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4389364280,https://doi.org/10.48550/arxiv.2312.01921,A Machine Learning Approach Towards SKILL Code Autocompletion,2023,preprint,http://arxiv.org/abs/2312.01921,https://arxiv.org/pdf/2312.01921,https://arxiv.org/pdf/2312.01921,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4392930478,https://doi.org/10.33140/eoa.01.01.11,Implementing Centralized Error Handling for Software Systems through the Integration of Machine Learning Techniques,2023,article,http://doi.org/10.33140/eoa.01.01.11,https://doi.org/10.33140/eoa.01.01.11,https://doi.org/10.33140/eoa.01.01.11,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4381149750,https://doi.org/10.46647/ijetms.2023.v07i02.077,A NOVEL SOFTWARE ENGINEERING APPROACH TOWARD USING MACHINE LEARNING FOR IMPROVING THE EFFICIENCY OF HEALTH SYSTEMS,2023,article,https://doi.org/10.46647/ijetms.2023.v07i02.077,https://ijetms.in/Vol-7-issue-2/Vol-7-Issue-2-77.pdf,https://ijetms.in/Vol-7-issue-2/Vol-7-Issue-2-77.pdf,Q1,False,,exclude,EC3,Not SE domain,,,,
https://openalex.org/W4393927403,https://doi.org/10.48550/arxiv.2404.01558,Automated User Story Generation with Test Case Specification Using Large Language Model,2024,preprint,http://arxiv.org/abs/2404.01558,https://arxiv.org/pdf/2404.01558,https://arxiv.org/pdf/2404.01558,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4390784489,https://doi.org/10.48550/arxiv.2401.04637,Applying Large Language Models API to Issue Classification Problem,2024,preprint,http://arxiv.org/abs/2401.04637,https://arxiv.org/pdf/2401.04637,https://arxiv.org/pdf/2401.04637,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4406370346,https://doi.org/10.3390/fi17010033,Question–Answer Methodology for Vulnerable Source Code Review via Prototype-Based Model-Agnostic Meta-Learning,2025,article,https://doi.org/10.3390/fi17010033,https://www.mdpi.com/1999-5903/17/1/33/pdf?version=1736854394,https://www.mdpi.com/1999-5903/17/1/33/pdf?version=1736854394,Q1;Q7,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4407509754,https://doi.org/10.1371/journal.pone.0314512,Predicting software reuse using machine learning techniques—A case study on open-source Java software systems,2025,article,https://doi.org/10.1371/journal.pone.0314512,,https://doi.org/10.1371/journal.pone.0314512,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W4411179207,https://doi.org/10.55041/isjem04233,Software Bug Classification Using Machine Learning,2025,article,https://doi.org/10.55041/isjem04233,,,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7112808651,,AI recommendation penetration testing tool for cross-site scripting: support vector machine algorithm,2025,article,"https://ir.uitm.edu.my/view/publication/Progress_in_Computer_and_Mathematics_Journal_=28PCMJ=29.html>,",,,Q1,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7126402077,https://doi.org/10.5281/zenodo.18451526,INTEGRATED SOFTWARE ARCHITECTURE FOR A SCALABLE AND MAINTAINABLE NONINVASIVE GLUCOSE MONITORING PLATFORM USING OPTICAL SENSING AND TRANSFORMER-BASED MACHINE LEARNING,2026,article,https://doi.org/10.5281/zenodo.18451526,,https://doi.org/10.5281/zenodo.18451526,Q1_2026,False,,exclude,EC3,Not SE domain,,,,
https://openalex.org/W7126428115,https://doi.org/10.5281/zenodo.18451525,INTEGRATED SOFTWARE ARCHITECTURE FOR A SCALABLE AND MAINTAINABLE NONINVASIVE GLUCOSE MONITORING PLATFORM USING OPTICAL SENSING AND TRANSFORMER-BASED MACHINE LEARNING,2026,article,https://doi.org/10.5281/zenodo.18451525,,https://doi.org/10.5281/zenodo.18451525,Q1_2026,False,,exclude,EC3,Not SE domain,,,,
https://openalex.org/W7126001463,,Reward Engineering for Reinforcement Learning in Software Tasks,2026,article,http://arxiv.org/abs/2601.19100,https://arxiv.org/pdf/2601.19100,https://arxiv.org/pdf/2601.19100,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
https://openalex.org/W7125898347,https://doi.org/10.48550/arxiv.2601.19100,Reward Engineering for Reinforcement Learning in Software Tasks,2026,preprint,https://doi.org/10.48550/arxiv.2601.19100,,https://doi.org/10.48550/arxiv.2601.19100,Q1_2026,False,,exclude,EC3,Uses ML for SE but does not optimize AI model efficiency,,,,
